SGD.id	SYMBOL	SYSTEMATIC.name	ABUNDANCE.value	ABUNDANCE.units
S000005731	Gep3p	YOR205C	985.0	molecules/cell
S000005732	Noc2p	YOR206W	7496.0	molecules/cell
S000005733	Ret1p	YOR207C	4680.0	molecules/cell
S000005734	Ptp2p	YOR208W	231.0	molecules/cell
S000005735	Npt1p	YOR209C	15376.0	molecules/cell
S000005736	Rpb10p	YOR210W	17845.0	molecules/cell
S000005737	Mgm1p	YOR211C	4269.0	molecules/cell
S000005738	Ste4p	YOR212W	2889.0	molecules/cell
S000005739	Sas5p	YOR213C	1341.0	molecules/cell
S000005740	Spr2p	YOR214C	21663.0	molecules/cell
S000005741	Aim41p	YOR215C	6997.0	molecules/cell
S000005742	Rud3p	YOR216C	4630.0	molecules/cell
S000005743	Rfc1p	YOR217W	3902.0	molecules/cell
S000005744	Yor218Cp	YOR218C	""	""
S000005745	Ste13p	YOR219C	1395.0	molecules/cell
S000005746	Rcn2p	YOR220W	3606.0	molecules/cell
S000005747	Mct1p	YOR221C	2706.0	molecules/cell
S000005748	Odc2p	YOR222W	9909.0	molecules/cell
S000005749	Dsc3p	YOR223W	1295.0	molecules/cell
S000005750	Rpb8p	YOR224C	6275.0	molecules/cell
S000005751	Yor225Wp	YOR225W	""	""
S000005752	Isu2p	YOR226C	4167.0	molecules/cell
S000005753	Her1p	YOR227W	1262.0	molecules/cell
S000005754	Mcp1p	YOR228C	""	molecules/cell
S000005755	Wtm2p	YOR229W	3364.0	molecules/cell
S000005756	Wtm1p	YOR230W	21883.0	molecules/cell
S000005757	Mkk1p	YOR231W	1269.0	molecules/cell
S000005758	Mge1p	YOR232W	10216.0	molecules/cell
S000005759	Kin4p	YOR233W	1740.0	molecules/cell
S000005760	Rpl33Bp	YOR234C	42035.0	molecules/cell
S000005761	Irc13p	YOR235W	""	""
S000005762	Dfr1p	YOR236W	2745.0	molecules/cell
S000005763	Hes1p	YOR237W	5884.0	molecules/cell
S000005764	Yor238Wp	YOR238W	1868.0	molecules/cell
S000005765	Abp140p	YOR239W	9715.0	molecules/cell
S000005767	Met7p	YOR241W	6591.0	molecules/cell
S000005768	Ssp2p	YOR242C	3000.0	molecules/cell
S000005769	Pus7p	YOR243C	6354.0	molecules/cell
S000005770	Esa1p	YOR244W	1772.0	molecules/cell
S000005771	Dga1p	YOR245C	1431.0	molecules/cell
S000005772	Env9p	YOR246C	1634.0	molecules/cell
S000005773	Srl1p	YOR247W	3304.0	molecules/cell
S000005774	Yor248Wp	YOR248W	""	""
S000005775	Apc5p	YOR249C	424.0	molecules/cell
S000005776	Clp1p	YOR250C	2294.0	molecules/cell
S000005777	Tum1p	YOR251C	7816.0	molecules/cell
S000005778	Tma16p	YOR252W	3718.0	molecules/cell
S000005779	Nat5p	YOR253W	5530.0	molecules/cell
S000005780	Sec63p	YOR254C	9491.0	molecules/cell
S000005781	Osw1p	YOR255W	""	""
S000005782	Tre2p	YOR256C	738.0	molecules/cell
S000005783	Cdc31p	YOR257W	3975.0	molecules/cell
S000005784	Hnt3p	YOR258W	724.0	molecules/cell
S000005785	Rpt4p	YOR259C	11657.0	molecules/cell
S000005786	Gcd1p	YOR260W	7227.0	molecules/cell
S000005787	Rpn8p	YOR261C	10410.0	molecules/cell
S000005788	Gpn2p	YOR262W	2644.0	molecules/cell
S000005789	Yor263Cp	YOR263C	""	""
S000005790	Dse3p	YOR264W	566.0	molecules/cell
S000005791	Rbl2p	YOR265W	5425.0	molecules/cell
S000005792	Pnt1p	YOR266W	1460.0	molecules/cell
S000005793	Hrk1p	YOR267C	3544.0	molecules/cell
S000005794	Yor268Cp	YOR268C	1236.0	molecules/cell
S000005795	Pac1p	YOR269W	1143.0	molecules/cell
S000005796	Vph1p	YOR270C	20462.0	molecules/cell
S000005797	Fsf1p	YOR271C	6426.0	molecules/cell
S000005798	Ytm1p	YOR272W	5793.0	molecules/cell
S000005799	Tpo4p	YOR273C	3846.0	molecules/cell
S000005800	Mod5p	YOR274W	2196.0	molecules/cell
S000005801	Rim20p	YOR275C	2294.0	molecules/cell
S000005802	Caf20p	YOR276W	17776.0	molecules/cell
S000005803	Yor277Cp	YOR277C	""	""
S000005804	Hem4p	YOR278W	2088.0	molecules/cell
S000005805	Rfm1p	YOR279C	1201.0	molecules/cell
S000005806	Fsh3p	YOR280C	3330.0	molecules/cell
S000005807	Plp2p	YOR281C	5008.0	molecules/cell
S000005808	Yor282Wp	YOR282W	""	""
S000005809	Yor283Wp	YOR283W	6910.0	molecules/cell
S000005810	Hua2p	YOR284W	1384.0	molecules/cell
S000005811	Rdl1p	YOR285W	13993.0	molecules/cell
S000005812	Rdl2p	YOR286W	6888.0	molecules/cell
S000005813	Rrp36p	YOR287C	1056.0	molecules/cell
S000005814	Mpd1p	YOR288C	3140.0	molecules/cell
S000005815	Yor289Wp	YOR289W	2091.0	molecules/cell
S000005816	Snf2p	YOR290C	2320.0	molecules/cell
S000005817	Ypk9p	YOR291W	2090.0	molecules/cell
S000005818	Yor292Cp	YOR292C	""	molecules/cell
S000005819	Rps10Ap	YOR293W	15898.0	molecules/cell
S000005820	Rrs1p	YOR294W	8642.0	molecules/cell
S000005821	Uaf30p	YOR295W	846.0	molecules/cell
S000005822	Yor296Wp	YOR296W	448.0	molecules/cell
S000005823	Tim18p	YOR297C	1778.0	molecules/cell
S000005824	Mum3p	YOR298W	""	""
S000005825	Bud7p	YOR299W	2070.0	molecules/cell
S000005826	Yor300Wp	YOR300W	""	""
S000005827	Rax1p	YOR301W	1045.0	molecules/cell
S000005828	Yor302Wp	YOR302W	7438.0	molecules/cell
S000005829	Cpa1p	YOR303W	9502.0	molecules/cell
S000005830	Bil1p	YOR304C-A	3005.0	molecules/cell
S000005831	Isw2p	YOR304W	2705.0	molecules/cell
S000005832	Rrg7p	YOR305W	1420.0	molecules/cell
S000005833	Mch5p	YOR306C	""	molecules/cell
S000005834	Sly41p	YOR307C	1322.0	molecules/cell
S000005835	Snu66p	YOR308C	1709.0	molecules/cell
S000005836	Yor309Cp	YOR309C	""	""
S000005837	Nop58p	YOR310C	28378.0	molecules/cell
S000005838	Dgk1p	YOR311C	3480.0	molecules/cell
S000005839	Rpl20Bp	YOR312C	49393.0	molecules/cell
S000005840	Sps4p	YOR313C	""	""
S000005841	Yor314Wp	YOR314W	""	""
S000005842	Sfg1p	YOR315W	2284.0	molecules/cell
S000005843	Cot1p	YOR316C	3101.0	molecules/cell
S000005844	Faa1p	YOR317W	24250.0	molecules/cell
S000005845	Yor318Cp	YOR318C	""	""
S000005846	Hsh49p	YOR319W	2397.0	molecules/cell
S000005847	Gnt1p	YOR320C	3835.0	molecules/cell
S000005848	Pmt3p	YOR321W	2478.0	molecules/cell
S000005849	Ldb19p	YOR322C	1299.0	molecules/cell
S000005850	Pro2p	YOR323C	9049.0	molecules/cell
S000005851	Frt1p	YOR324C	634.0	molecules/cell
S000005852	Yor325Wp	YOR325W	""	""
S000005853	Myo2p	YOR326W	6007.0	molecules/cell
S000005854	Snc2p	YOR327C	4376.0	molecules/cell
S000005855	Pdr10p	YOR328W	1078.0	molecules/cell
S000005856	Scd5p	YOR329C	1490.0	molecules/cell
S000005857	Mip1p	YOR330C	562.0	molecules/cell
S000005858	Yor331Cp	YOR331C	""	""
S000005859	Vma4p	YOR332W	40566.0	molecules/cell
S000005860	Yor333Cp	YOR333C	""	""
S000005861	Mrs2p	YOR334W	738.0	molecules/cell
S000005862	Ala1p	YOR335C	47441.0	molecules/cell
S000005863	Kre5p	YOR336W	2635.0	molecules/cell
S000005864	Tea1p	YOR337W	1735.0	molecules/cell
S000005865	Yor338Wp	YOR338W	""	molecules/cell
S000005866	Ubc11p	YOR339C	1331.0	molecules/cell
S000005867	Rpa43p	YOR340C	7388.0	molecules/cell
S000005868	Rpa190p	YOR341W	14969.0	molecules/cell
S000005869	Yor342Cp	YOR342C	1904.0	molecules/cell
S000005870	Yor343Cp	YOR343C	""	""
S000005871	Tye7p	YOR344C	866.0	molecules/cell
S000005872	Yor345Cp	YOR345C	""	""
S000005873	Rev1p	YOR346W	1282.0	molecules/cell
S000005874	Pyk2p	YOR347C	3204.0	molecules/cell
S000005875	Put4p	YOR348C	407.0	molecules/cell
S000005876	Cin1p	YOR349W	984.0	molecules/cell
S000005877	Mne1p	YOR350C	1019.0	molecules/cell
S000005878	Mek1p	YOR351C	""	""
S000005879	Tfb6p	YOR352W	2859.0	molecules/cell
S000005880	Sog2p	YOR353C	1811.0	molecules/cell
S000005881	Msc6p	YOR354C	3561.0	molecules/cell
S000005882	Gds1p	YOR355W	2134.0	molecules/cell
S000005883	Cir2p	YOR356W	3898.0	molecules/cell
S000005884	Snx3p	YOR357C	3403.0	molecules/cell
S000005885	Hap5p	YOR358W	1379.0	molecules/cell
S000005886	Vts1p	YOR359W	3371.0	molecules/cell
S000005887	Pde2p	YOR360C	2820.0	molecules/cell
S000005888	Prt1p	YOR361C	26937.0	molecules/cell
S000005889	Pre10p	YOR362C	15024.0	molecules/cell
S000005890	Pip2p	YOR363C	1148.0	molecules/cell
S000005891	Yor364Wp	YOR364W	""	""
S000005892	Yor365Cp	YOR365C	""	""
S000005893	Yor366Wp	YOR366W	""	""
S000005894	Scp1p	YOR367W	3434.0	molecules/cell
S000005895	Rad17p	YOR368W	490.0	molecules/cell
S000005896	Rps12p	YOR369C	65711.0	molecules/cell
S000005897	Mrs6p	YOR370C	4679.0	molecules/cell
S000005898	Gpb1p	YOR371C	1975.0	molecules/cell
S000005899	Ndd1p	YOR372C	511.0	molecules/cell
S000005900	Nud1p	YOR373W	1638.0	molecules/cell
S000005901	Ald4p	YOR374W	22200.0	molecules/cell
S000005902	Gdh1p	YOR375C	55615.0	molecules/cell
S000005903	Yor376Wp	YOR376W	""	""
S000005904	Atf1p	YOR377W	1734.0	molecules/cell
S000005905	Amf1p	YOR378W	1184.0	molecules/cell
S000005906	Yor379Cp	YOR379C	""	""
S000005907	Rdr1p	YOR380W	952.0	molecules/cell
S000005908	Fre3p	YOR381W	""	""
S000005909	Fit2p	YOR382W	5744.0	molecules/cell
S000005910	Fit3p	YOR383C	3625.0	molecules/cell
S000005911	Fre5p	YOR384W	2212.0	molecules/cell
S000005912	Yor385Wp	YOR385W	1981.0	molecules/cell
S000005913	Phr1p	YOR386W	967.0	molecules/cell
S000005914	Yor387Cp	YOR387C	1244.0	molecules/cell
S000005915	Fdh1p	YOR388C	1000.0	molecules/cell
S000005916	Yor389Wp	YOR389W	1580.0	molecules/cell
S000005917	Fex1p	YOR390W	1032.0	molecules/cell
S000005918	Hsp33p	YOR391C	350.0	molecules/cell
S000005919	Yor392Wp	YOR392W	""	""
S000005920	Err1p	YOR393W	1991.0	molecules/cell
S000005921	Pau21p	YOR394W	3088.0	molecules/cell
S000005922	Hat1p	YPL001W	2339.0	molecules/cell
S000005923	Snf8p	YPL002C	944.0	molecules/cell
S000005924	Ula1p	YPL003W	1140.0	molecules/cell
S000005925	Lsp1p	YPL004C	26182.0	molecules/cell
S000005926	Aep3p	YPL005W	1688.0	molecules/cell
S000005927	Ncr1p	YPL006W	1907.0	molecules/cell
S000005928	Tfc8p	YPL007C	1632.0	molecules/cell
S000005929	Chl1p	YPL008W	394.0	molecules/cell
S000005930	Rqc2p	YPL009C	6652.0	molecules/cell
S000005931	Ret3p	YPL010W	7856.0	molecules/cell
S000005932	Taf3p	YPL011C	2481.0	molecules/cell
S000005933	Rrp12p	YPL012W	8407.0	molecules/cell
S000005934	Mrps16p	YPL013C	2861.0	molecules/cell
S000005935	Cip1p	YPL014W	3054.0	molecules/cell
S000005936	Hst2p	YPL015C	3468.0	molecules/cell
S000005937	Swi1p	YPL016W	2331.0	molecules/cell
S000005938	Irc15p	YPL017C	1446.0	molecules/cell
S000005939	Ctf19p	YPL018W	1265.0	molecules/cell
S000005940	Vtc3p	YPL019C	8066.0	molecules/cell
S000005941	Ulp1p	YPL020C	1567.0	molecules/cell
S000005942	Ecm23p	YPL021W	3422.0	molecules/cell
S000005943	Rad1p	YPL022W	753.0	molecules/cell
S000005944	Met12p	YPL023C	5122.0	molecules/cell
S000005945	Rmi1p	YPL024W	1471.0	molecules/cell
S000005946	Ypl025Cp	YPL025C	""	""
S000005947	Sks1p	YPL026C	2277.0	molecules/cell
S000005948	Sma1p	YPL027W	""	""
S000005949	Erg10p	YPL028W	26405.0	molecules/cell
S000005950	Suv3p	YPL029W	882.0	molecules/cell
S000005951	Trm44p	YPL030W	3625.0	molecules/cell
S000005952	Pho85p	YPL031C	4130.0	molecules/cell
S000005953	Svl3p	YPL032C	4216.0	molecules/cell
S000005954	Srl4p	YPL033C	""	molecules/cell
S000005955	Ypl034Wp	YPL034W	286.0	molecules/cell
S000005956	Ypl035Cp	YPL035C	""	""
S000005957	Pma2p	YPL036W	40689.0	molecules/cell
S000005958	Egd1p	YPL037C	46777.0	molecules/cell
S000005959	Met31p	YPL038W	988.0	molecules/cell
S000005960	Ypl039Wp	YPL039W	""	""
S000005961	Ism1p	YPL040C	1345.0	molecules/cell
S000005962	Mrx11p	YPL041C	591.0	molecules/cell
S000005963	Ssn3p	YPL042C	628.0	molecules/cell
S000005964	Nop4p	YPL043W	5837.0	molecules/cell
S000005965	Ypl044Cp	YPL044C	""	""
S000005966	Vps16p	YPL045W	1798.0	molecules/cell
S000005967	Elc1p	YPL046C	1392.0	molecules/cell
S000005968	Sgf11p	YPL047W	3299.0	molecules/cell
S000005969	Cam1p	YPL048W	23200.0	molecules/cell
S000005970	Dig1p	YPL049C	3044.0	molecules/cell
S000005971	Mnn9p	YPL050C	4596.0	molecules/cell
S000005972	Arl3p	YPL051W	2024.0	molecules/cell
S000005973	Oaz1p	YPL052W	656.0	molecules/cell
S000005974	Ktr6p	YPL053C	3315.0	molecules/cell
S000005975	Lee1p	YPL054W	1215.0	molecules/cell
S000005976	Lge1p	YPL055C	2419.0	molecules/cell
S000005977	Lcl1p	YPL056C	""	""
S000005978	Sur1p	YPL057C	2007.0	molecules/cell
S000005979	Pdr12p	YPL058C	4948.0	molecules/cell
S000005980	Grx5p	YPL059W	4976.0	molecules/cell
S000005981	Mfm1p	YPL060W	396.0	molecules/cell
S000005982	Ald6p	YPL061W	135000.0	molecules/cell
S000005983	Ypl062Wp	YPL062W	""	""
S000005984	Tim50p	YPL063W	7101.0	molecules/cell
S000005985	Cwc27p	YPL064C	1483.0	molecules/cell
S000005986	Vps28p	YPL065W	1408.0	molecules/cell
S000005987	Rgl1p	YPL066W	2258.0	molecules/cell
S000005988	Htc1p	YPL067C	3238.0	molecules/cell
S000005989	Ypl068Cp	YPL068C	1254.0	molecules/cell
S000005990	Bts1p	YPL069C	2202.0	molecules/cell
S000005991	Muk1p	YPL070W	2038.0	molecules/cell
S000005992	Ypl071Cp	YPL071C	641.0	molecules/cell
S000005993	Ubp16p	YPL072W	868.0	molecules/cell
S000005994	Ypl073Cp	YPL073C	""	""
S000005995	Yta6p	YPL074W	1001.0	molecules/cell
S000005996	Gcr1p	YPL075W	1002.0	molecules/cell
S000005997	Gpi2p	YPL076W	1474.0	molecules/cell
S000005998	Ypl077Cp	YPL077C	1184.0	molecules/cell
S000005999	Atp4p	YPL078C	20801.0	molecules/cell
S000006000	Rpl21Bp	YPL079W	43430.0	molecules/cell
S000006001	Ypl080Cp	YPL080C	""	""
S000006002	Rps9Ap	YPL081W	66820.0	molecules/cell
S000006003	Mot1p	YPL082C	4935.0	molecules/cell
S000006004	Sen54p	YPL083C	1211.0	molecules/cell
S000006005	Bro1p	YPL084W	4780.0	molecules/cell
S000006006	Sec16p	YPL085W	5146.0	molecules/cell
S000006007	Elp3p	YPL086C	4751.0	molecules/cell
S000006008	Ydc1p	YPL087W	1712.0	molecules/cell
S000006009	Ypl088Wp	YPL088W	2837.0	molecules/cell
S000006010	Rlm1p	YPL089C	710.0	molecules/cell
S000006011	Rps6Ap	YPL090C	69398.0	molecules/cell
S000006012	Glr1p	YPL091W	7994.0	molecules/cell
S000006013	Ssu1p	YPL092W	865.0	molecules/cell
S000006014	Nog1p	YPL093W	13652.0	molecules/cell
S000006015	Sec62p	YPL094C	7596.0	molecules/cell
S000006016	Eeb1p	YPL095C	695.0	molecules/cell
S000006017	Png1p	YPL096W	2501.0	molecules/cell
S000006018	Msy1p	YPL097W	1750.0	molecules/cell
S000006019	Mgr2p	YPL098C	2350.0	molecules/cell
S000006020	Ina17p	YPL099C	2479.0	molecules/cell
S000006021	Atg21p	YPL100W	1931.0	molecules/cell
S000006022	Elp4p	YPL101W	2475.0	molecules/cell
S000006023	Ypl102Cp	YPL102C	""	""
S000006024	Fmp30p	YPL103C	457.0	molecules/cell
S000006025	Msd1p	YPL104W	1516.0	molecules/cell
S000006026	Syh1p	YPL105C	2958.0	molecules/cell
S000006027	Sse1p	YPL106C	68635.0	molecules/cell
S000006028	Dpc25p	YPL107W	1963.0	molecules/cell
S000006029	Ypl108Wp	YPL108W	1066.0	molecules/cell
S000006030	Cqd1p	YPL109C	1059.0	molecules/cell
S000006031	Gde1p	YPL110C	2170.0	molecules/cell
S000006032	Car1p	YPL111W	18625.0	molecules/cell
S000006033	Pex25p	YPL112C	3473.0	molecules/cell
S000006034	Ypl113Cp	YPL113C	506.0	molecules/cell
S000006035	Ypl114Wp	YPL114W	""	""
S000006036	Bem3p	YPL115C	2687.0	molecules/cell
S000006037	Hos3p	YPL116W	2170.0	molecules/cell
S000006038	Idi1p	YPL117C	12401.0	molecules/cell
S000006039	Mrp51p	YPL118W	3574.0	molecules/cell
S000006040	Dbp1p	YPL119C	1608.0	molecules/cell
S000006041	Vps30p	YPL120W	1625.0	molecules/cell
S000006042	Mei5p	YPL121C	""	molecules/cell
S000006043	Tfb2p	YPL122C	2270.0	molecules/cell
S000006044	Rny1p	YPL123C	2047.0	molecules/cell
S000006045	Spc29p	YPL124W	1475.0	molecules/cell
S000006046	Kap120p	YPL125W	3260.0	molecules/cell
S000006047	Nan1p	YPL126W	6560.0	molecules/cell
S000006048	Hho1p	YPL127C	8125.0	molecules/cell
S000006049	Tbf1p	YPL128C	3130.0	molecules/cell
S000006050	Taf14p	YPL129W	5966.0	molecules/cell
S000006051	Spo19p	YPL130W	5335.0	molecules/cell
S000006052	Rpl5p	YPL131W	59936.0	molecules/cell
S000006053	Cox11p	YPL132W	1702.0	molecules/cell
S000006054	Rds2p	YPL133C	799.0	molecules/cell
S000006055	Odc1p	YPL134C	2840.0	molecules/cell
S000006056	Isu1p	YPL135W	5477.0	molecules/cell
S000006057	Ypl136Wp	YPL136W	""	""
S000006058	Gip3p	YPL137C	3789.0	molecules/cell
S000006059	Spp1p	YPL138C	1704.0	molecules/cell
S000006060	Ume1p	YPL139C	4286.0	molecules/cell
S000006061	Mkk2p	YPL140C	1866.0	molecules/cell
S000006062	Frk1p	YPL141C	1427.0	molecules/cell
S000006063	Ypl142Cp	YPL142C	""	""
S000006064	Rpl33Ap	YPL143W	29679.0	molecules/cell
S000006065	Poc4p	YPL144W	2060.0	molecules/cell
S000006066	Kes1p	YPL145C	17993.0	molecules/cell
S000006067	Nop53p	YPL146C	5251.0	molecules/cell
S000006068	Pxa1p	YPL147W	1192.0	molecules/cell
S000006069	Ppt2p	YPL148C	486.0	molecules/cell
S000006070	Atg5p	YPL149W	648.0	molecules/cell
S000006071	Ypl150Wp	YPL150W	804.0	molecules/cell
S000006072	Prp46p	YPL151C	1793.0	molecules/cell
S000006073	Rrd2p	YPL152W	1939.0	molecules/cell
S000006074	Rad53p	YPL153C	1533.0	molecules/cell
S000006075	Pep4p	YPL154C	24369.0	molecules/cell
S000006076	Kip2p	YPL155C	1170.0	molecules/cell
S000006077	Prm4p	YPL156C	925.0	molecules/cell
S000006078	Tgs1p	YPL157W	1302.0	molecules/cell
S000006079	Aim44p	YPL158C	238.0	molecules/cell
S000006080	Pet20p	YPL159C	7.0	molecules/cell
S000006081	Cdc60p	YPL160W	49749.0	molecules/cell
S000006082	Bem4p	YPL161C	2027.0	molecules/cell
S000006083	Ypl162Cp	YPL162C	2778.0	molecules/cell
S000006084	Svs1p	YPL163C	2043.0	molecules/cell
S000006085	Mlh3p	YPL164C	220.0	molecules/cell
S000006086	Set6p	YPL165C	""	molecules/cell
S000006087	Atg29p	YPL166W	2407.0	molecules/cell
S000006088	Rev3p	YPL167C	1454.0	molecules/cell
S000006089	Mrx4p	YPL168W	890.0	molecules/cell
S000006090	Mex67p	YPL169C	6514.0	molecules/cell
S000006091	Dap1p	YPL170W	3996.0	molecules/cell
S000006092	Oye3p	YPL171C	1672.0	molecules/cell
S000006093	Cox10p	YPL172C	""	molecules/cell
S000006094	Mrpl40p	YPL173W	4845.0	molecules/cell
S000006095	Nip100p	YPL174C	268.0	molecules/cell
S000006096	Spt14p	YPL175W	1315.0	molecules/cell
S000006097	Tre1p	YPL176C	505.0	molecules/cell
S000006098	Cup9p	YPL177C	506.0	molecules/cell
S000006099	Cbc2p	YPL178W	6111.0	molecules/cell
S000006100	Ppq1p	YPL179W	377.0	molecules/cell
S000006101	Tco89p	YPL180W	1750.0	molecules/cell
S000006102	Cti6p	YPL181W	2308.0	molecules/cell
S000006103	Ypl182Cp	YPL182C	""	""
S000006104	Rtt10p	YPL183C	3088.0	molecules/cell
S000006105	Mrn1p	YPL184C	4652.0	molecules/cell
S000006106	Ypl185Wp	YPL185W	""	""
S000006107	Uip4p	YPL186C	1145.0	molecules/cell
S000006108	Mf(Alpha)1p	YPL187W	3263.0	molecules/cell
S000006109	Pos5p	YPL188W	3469.0	molecules/cell
S000006110	Gup2p	YPL189W	1311.0	molecules/cell
S000006111	Nab3p	YPL190C	5830.0	molecules/cell
S000006112	Miy2p	YPL191C	1736.0	molecules/cell
S000006113	Prm3p	YPL192C	11888.0	molecules/cell
S000006114	Rsa1p	YPL193W	1749.0	molecules/cell
S000006115	Ddc1p	YPL194W	582.0	molecules/cell
S000006116	Apl5p	YPL195W	4481.0	molecules/cell
S000006117	Oxr1p	YPL196W	1265.0	molecules/cell
S000006118	Ypl197Cp	YPL197C	""	""
S000006119	Rpl7Bp	YPL198W	22629.0	molecules/cell
S000006120	Ypl199Cp	YPL199C	5067.0	molecules/cell
S000006121	Csm4p	YPL200W	""	""
S000006122	Yig1p	YPL201C	""	""
S000006123	Aft2p	YPL202C	139.0	molecules/cell
S000006124	Tpk2p	YPL203W	2944.0	molecules/cell
S000006125	Hrr25p	YPL204W	5798.0	molecules/cell
S000006126	Ypl205Cp	YPL205C	""	""
S000006127	Pgc1p	YPL206C	3265.0	molecules/cell
S000006128	Tyw1p	YPL207W	4079.0	molecules/cell
S000006129	Rkm1p	YPL208W	2672.0	molecules/cell
S000006130	Ipl1p	YPL209C	639.0	molecules/cell
S000006131	Srp72p	YPL210C	6363.0	molecules/cell
S000006132	Nip7p	YPL211W	8288.0	molecules/cell
S000006133	Pus1p	YPL212C	7833.0	molecules/cell
S000006134	Lea1p	YPL213W	3361.0	molecules/cell
S000006135	Thi6p	YPL214C	1495.0	molecules/cell
S000006136	Cbp3p	YPL215W	3987.0	molecules/cell
S000006137	Ypl216Wp	YPL216W	2135.0	molecules/cell
S000006138	Bms1p	YPL217C	4282.0	molecules/cell
S000006139	Sar1p	YPL218W	21432.0	molecules/cell
S000006140	Pcl8p	YPL219W	953.0	molecules/cell
S000006141	Rpl1Ap	YPL220W	35057.0	molecules/cell
S000006142	Flc1p	YPL221W	3642.0	molecules/cell
S000006143	Fmp40p	YPL222W	1824.0	molecules/cell
S000006144	Gre1p	YPL223C	2442.0	molecules/cell
S000006145	Mmt2p	YPL224C	797.0	molecules/cell
S000006146	Chp1p	YPL225W	12973.0	molecules/cell
S000006147	New1p	YPL226W	25729.0	molecules/cell
S000006148	Alg5p	YPL227C	3009.0	molecules/cell
S000006149	Cet1p	YPL228W	3705.0	molecules/cell
S000006150	Ypl229Wp	YPL229W	1734.0	molecules/cell
S000006151	Usv1p	YPL230W	210.0	molecules/cell
S000006152	Fas2p	YPL231W	52956.0	molecules/cell
S000006153	Sso1p	YPL232W	6133.0	molecules/cell
S000006154	Nsl1p	YPL233W	2535.0	molecules/cell
S000006155	Vma11p	YPL234C	3943.0	molecules/cell
S000006156	Rvb2p	YPL235W	11577.0	molecules/cell
S000006157	Env7p	YPL236C	1927.0	molecules/cell
S000006158	Sui3p	YPL237W	19088.0	molecules/cell
S000006159	Ypl238Cp	YPL238C	""	""
S000006160	Yar1p	YPL239W	8552.0	molecules/cell
S000006161	Hsp82p	YPL240C	86723.0	molecules/cell
S000006162	Cin2p	YPL241C	1401.0	molecules/cell
S000006163	Iqg1p	YPL242C	289.0	molecules/cell
S000006164	Srp68p	YPL243W	8214.0	molecules/cell
S000006165	Hut1p	YPL244C	1725.0	molecules/cell
S000006166	Ypl245Wp	YPL245W	2765.0	molecules/cell
S000006167	Rbd2p	YPL246C	7085.0	molecules/cell
S000006168	Ypl247Cp	YPL247C	2772.0	molecules/cell
S000006169	Gal4p	YPL248C	755.0	molecules/cell
S000006170	Gyp5p	YPL249C	3139.0	molecules/cell
S000006171	Atg41p	YPL250C	1492.0	molecules/cell
S000006172	Ypl251Wp	YPL251W	""	""
S000006173	Yah1p	YPL252C	3358.0	molecules/cell
S000006174	Vik1p	YPL253C	693.0	molecules/cell
S000006175	Hfi1p	YPL254W	2988.0	molecules/cell
S000006176	Bbp1p	YPL255W	1466.0	molecules/cell
S000006177	Cln2p	YPL256C	1801.0	molecules/cell
S000006178	Ypl257Wp	YPL257W	""	""
S000006179	Thi21p	YPL258C	1474.0	molecules/cell
S000006180	Apm1p	YPL259C	2995.0	molecules/cell
S000006181	Cub1p	YPL260W	11335.0	molecules/cell
S000006182	Ypl261Cp	YPL261C	""	""
S000006183	Fum1p	YPL262W	14997.0	molecules/cell
S000006184	Kel3p	YPL263C	5793.0	molecules/cell
S000006185	Ypl264Cp	YPL264C	1228.0	molecules/cell
S000006186	Dip5p	YPL265W	5961.0	molecules/cell
S000006187	Dim1p	YPL266W	3257.0	molecules/cell
S000006188	Acm1p	YPL267W	1260.0	molecules/cell
S000006189	Plc1p	YPL268W	188.0	molecules/cell
S000006190	Kar9p	YPL269W	728.0	molecules/cell
S000006191	Mdl2p	YPL270W	2654.0	molecules/cell
S000006192	Atp15p	YPL271W	14543.0	molecules/cell
S000006193	Pbi1p	YPL272C	1542.0	molecules/cell
S000006194	Sam4p	YPL273W	14453.0	molecules/cell
S000006195	Sam3p	YPL274W	4260.0	molecules/cell
S000006196	Fdh2p	YPL275W	""	""
S000006197	Ypl276Wp	YPL276W	""	""
S000006198	Ypl277Cp	YPL277C	2553.0	molecules/cell
S000006199	Ypl278Cp	YPL278C	""	""
S000006200	Fex2p	YPL279C	1074.0	molecules/cell
S000006201	Hsp32p	YPL280W	350.0	molecules/cell
S000006202	Err2p	YPL281C	1372.0	molecules/cell
S000006203	Pau22p	YPL282C	1247.0	molecules/cell
S000006204	Yrf1-7p	YPL283C	1922.0	molecules/cell
S000006205	Cit3p	YPR001W	1233.0	molecules/cell
S000006206	Pdh1p	YPR002W	1680.0	molecules/cell
S000006207	Ypr003Cp	YPR003C	1387.0	molecules/cell
S000006208	Aim45p	YPR004C	10440.0	molecules/cell
S000006209	Hal1p	YPR005C	633.0	molecules/cell
S000006210	Icl2p	YPR006C	1006.0	molecules/cell
S000006211	Rec8p	YPR007C	""	""
S000006212	Haa1p	YPR008W	1845.0	molecules/cell
S000006213	Sut2p	YPR009W	""	""
S000006214	Rpa135p	YPR010C	13568.0	molecules/cell
S000006215	Mrx21p	YPR011C	1139.0	molecules/cell
S000006216	Ypr012Wp	YPR012W	""	""
S000006217	Cmr3p	YPR013C	2004.0	molecules/cell
S000006218	Ypr014Cp	YPR014C	""	""
S000006219	Ypr015Cp	YPR015C	""	""
